ID,NAME,KEY_NAME,DEPARTMENT,BRANCH,SPELL,SPELL_DEP,POP_NAME,POP_SPELL,CATEGORY,RANK,RANK_CATE,RANK_CITY,RANK_SEARCH,X_COORD,Y_COORD,AD_CODE,ADDRESS,ADDR_PROV,PROV_CODE,ADDR_CITY,CITY_CODE,ADDR_COUNTY,COUNTY_CODE,ADDR_TOWN,TOWN_ID,ADDR_VILLAGE,VILLAGE_ID,ADDR_BUILDING,ADDR_REGION,REGION_ID,ADDR_STREETNO,ADDR_ROAD,ROAD_ID,L_R,LINK_ID,POST_CODE,TELEPHONE,PHONE_INFO,TOLLFREE_NUMBER,EMAIL,EMAIL_INFO,FAX,WEBSITE,WEBSITE_INFO,PAYMENT_METHOD,OPERATION_HOUR,TRADE_MARK,IMAGE_ID,ESTABLISH_TIME,LAST_UPDATE,CONTACT,LANGUAGE,SPECIALITY,AFFILIATION,TAGLINE,DESC,CLASS
B00156DY2N,联华超市(上良小区西南),联华超市,,上良小区西南,LianHua ChaoShi (ShangLiang XiaoQu XiNan),,,,060400,6011,0.07-0.70,100000000,5560000,121.409640,31.044463,310112,颛桥镇沪闵路2542号,上海市,310000,上海市,310000,闵行区,310112,颛桥镇,310112t00002,,,,,,2542,沪闵路,3613,,238036,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B00155QPKS,颛建彩钢板有限公司,,,,ZhuanJian CaiGangBan YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.404130,31.041196,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238656,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B0015571FY,好德便利店(东川店),好德便利店,,东川店,HaoDe BianLiDian (DongChuan Dian),,,,060200,4088,0.00-0.56,100000000,692000,121.429393,31.016546,310112,东川路897之3-4,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,东川路,1617,,238613,,021-64357194,,,,,,,,,,,0l422012062800000477,2012-02-20,2012-09-17,,中文,,,,,5
B00156DY5H,上海精艺不锈钢加工厂,,,,ShangHai JingYi BuXiuGang JiaGongChang,,,,170300,3250,0.32-0.65,100000000,0,121.415822,31.030084,310112,沪闵路1705号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1705,沪闵路,3613,,238038,,021-34688397,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00155F0YL,通勤房产(宝秀路),通勤房产,,宝秀路,TongQin FangChan (BaoXiu Lu),,,,071600,0,0.00-0.28,100000000,0,121.464154,31.043587,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236506,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00154LPTK,上海乔集针织服装有限公司,,,,ShangHai QiaoJi ZhenZhi FuZhuang YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.428395,31.029619,310112,剑川路838,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,838,剑川路,4258,,237783,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00156DXDE,上海技瀚机电设备工程有限公司,,,,ShangHai JiHan JiDian SheBei GongCheng YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.415765,31.030251,310112,沪闵路1695,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1695,沪闵路,3613,,238038,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,3
B00155CI3X,上海闵湾生物科技有限公司,,,,ShangHai MinWan ShengWu KeJi YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.406027,31.036303,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237778,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155E6KF,东华培训(龙吴路),东华培训,,龙吴路,DongHua PeiXun (LongWu Lu),,,,141400,0,0.00-0.35,100000000,0,121.467657,31.043282,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235704,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001558F97,上海筑邦木业有限公司,,,,ShangHai ZhuBang MuYe YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.402930,31.026449,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235337,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QPD8,伟能房产(银春路),伟能房产,,银春路,WeiNeng FangChan (YinChun Lu),,,,071600,0,0.00-0.28,100000000,0,121.390643,31.025766,310112,银春路2073,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,2073,银春路,10400,,234496,,021-51513150,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QORE,上海童搜海凌道具制作有限公司,,,,ShangHai TongSou HaiLing DaoJu ZhiZuo YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.404133,31.041195,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238656,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00156DYYJ,好第坊(西二门),好第坊,,西二门,Hao Di Fang (XiErMen),,,,120302,3000,0.30-0.62,100000000,0,121.431938,31.015893,310112,东川路865弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,865,东川路,1617,,238617,,,,,,,,,,,,,0l422012062800000128,2012-02-20,2012-09-08,,中文,,,,,5
B00155APZR,美商康贝尔公司上海办事处,,,,MeiShangKang BeiEr GongSi ShangHai BanShiChu,,,,170200,0,0.00-0.32,100000000,0,121.430680,31.035171,310112,都会路189,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,189,都会路,1861,,237661,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155CW6Z,阿刘西服店,,,,ALiu XiFuDian,,,,061100,0,0.00-0.35,100000000,0,121.413818,31.035093,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238789,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156DY5E,吴泾镇人口综合管理,,,,WuJingZhen RenKou ZongHe GuanLi,,,,130105,5250,0.52-0.75,100000000,0,121.464809,31.039508,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239919,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B00156DXDA,巴比馒头(银春路),巴比馒头,,银春路,BaBi ManTou (YinChun Lu),,,,050000,4930,0.00-0.70,100000000,431000,121.392024,31.026170,310112,银春路2015,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,2015,银春路,10400,,234496,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B00156E59M,华联超市(众来店),华联超市,,众来店,HuaLian ChaoShi (ZhongLai Dian),,,,060405,6087,0.07-0.70,100000000,6930000,121.468802,31.039135,310112,吴泾镇龙吴路5688弄76号1层,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,5688弄76,吴泾镇龙吴路,,,239218,,021-34631852;021-34631851,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B00155E366,上海长通电缆有限公司(灯辉路),上海长通电缆有限公司,,灯辉路,ShangHai ChangTong DianLan YouXianGongSi (DengHui Lu),,,,170200,0,0.00-0.32,100000000,0,121.413819,31.030000,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234468,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QO6V,北桥中春杂货店,,,,BeiQiao ZhongChun ZaHuoDian,,,,060200,0,0.00-0.56,100000000,0,121.416971,31.036491,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238743,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QT22,宜佳鞋业,,,,YiJia XieYe,,,,061100,0,0.00-0.35,100000000,0,121.462715,31.042455,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236536,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00155581W,中心村委会,,,,ZhongXin CunWeiHui,,,,130106,5250,0.52-0.75,100000000,0,121.406307,31.035178,310112,新春路358,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,358,新春路,9407,,238652,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155IV2Q,上海东海职业技术学院,,,,ShangHai DongHai ZhiYe JiShu XueYuan,,,,141201,4200,0.42-0.70,100000000,0,121.457644,31.029317,310112,虹梅南路6001,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,6001,虹梅南路,3313,,234909,,021-57503519,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001558GQN,银春烟酒店,,,,YinChun YanJiuDian,,,,061210,0,0.00-0.35,100000000,0,121.390683,31.025782,310112,银春路2071,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,2071,银春路,10400,,234496,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOPR,上海磊庆机电有限公司,,,,ShangHai LeiQing JiDian YouXianGongSi,,,,170204,0,0.00-0.32,100000000,0,121.404148,31.041208,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238656,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B001502078,上海佳美厨房食品配料厂,,,,ShangHai JiaMei ChuFang ShiPin PeiLiaoChang,,,,170300,3250,0.32-0.65,100000000,0,121.442483,31.033110,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234706,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,
B00155CXIF,上海博海纸品厂,,,,ShangHai BoHai ZhiPinChang,,,,170300,3250,0.32-0.65,100000000,0,121.439426,31.043692,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237859,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155EVUC,上海胜辉彩钢结构,,,,ShangHai ShengHui CaiGang JieGou,,,,060603,2100,0.21-0.70,100000000,0,121.413863,31.035428,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238791,,021-64904109,,,,,,,,,,,,2012-02-20,2012-09-17,,中文,,,,,1
B001556TRR,公用电话,,,,GongYongDianHua,,,,200200,591,0.00-0.07,100000000,5820000,121.408895,31.043576,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238095,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001559Y02,华胜油漆玻璃五金建材店,,,,HuaSheng YouQi BoLi WuJin JianCaiDian,,,,060603,2100,0.21-0.70,100000000,0,121.405783,31.041552,310112,北桥镇北松公路167号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,167,北松公路,590,,236253,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001557386,上海宏兴汽车装潢有限公司,,,,ShangHai HongXing QiChe ZhuangHuang YouXianGongSi,,,,170201,0,0.00-0.32,100000000,0,121.388860,31.033193,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238090,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001552CC1,上海凯黎安全玻璃有限公司(园区北路),上海凯黎安全玻璃有限公司,,园区北路,ShangHai KaiLi AnQuan BoLi YouXianGongSi (YuanQu BeiLu),,,,170200,0,0.00-0.32,100000000,0,121.426712,31.041481,310112,都会路525弄106,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,525弄106,都会路,1861,,237734,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155L4WL,上海闵行区民办银星学校,,,,ShangHai MinHangQu MinBan YinXing XueXiao,,,,141203,4200,0.42-0.70,100000000,0,121.409765,31.040541,310112,沪闵路2352,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,2352,沪闵路,3613,,236669,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155Q4W0,日清(上海)食品安全研究开发有限公司,,,,RiQing (ShangHai) ShiPin AnQuan YanJiu KaiFa YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.458177,31.020686,310112,紫日路619号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,619,紫日路,11620,,233855,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155QOQ1,上海特泽电器设备有限公司,,,,ShangHai TeZe DianQi SheBei YouXianGongSi,,,,170204,0,0.00-0.32,100000000,0,121.408816,31.028239,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234472,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00156DFYG,联益超市(金平路店),联益超市,,金平路店,LianYi ChaoShi (JinPing Lu Dian),,,,060400,700,0.07-0.70,100000000,0,121.407827,31.021130,310112,金平路785,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,785,金平路,4618,,239090,,021-33885594,,,,,,,,,,,0l5b2011101000000872,2012-02-20,2012-09-09,,中文,,,,,1
B001556ZVK,上海广为电器工具有限公司,,,,ShangHai GuangWei DianQi GongJu YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.475262,31.023655,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239694,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B001557OAN,上海强宝人力资源有限公司,,,,ShangHai QiangBao RenLi ZiYuan YouXianGongSi,,,,170200,821,0.00-0.32,100000000,104,121.398979,31.038715,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238657,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001557F0R,兰州正宗牛肉拉面(中春路),兰州正宗牛肉拉面,,中春路,LanZhou ZhengZong NiuRou LaMian (ZhongChun Lu),,,,050121,5409,0.00-0.70,100000000,1520000,121.398302,31.037657,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238643,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156DXIO,东华大学职业装研究所,,,,DongHuaDaXue ZhiYeZhuang YanJiuSuo,,,,141300,2100,0.21-0.56,100000000,0,121.430974,31.041510,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236667,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B00156DXDL,联华超市(南洋瑞都西南),联华超市,,南洋瑞都西南,LianHua ChaoShi (NanYang RuiDu XiNan),,,,060400,6011,0.07-0.70,100000000,5560000,121.408529,31.019623,310112,金平路703,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,703,金平路,4618,,235202,,,,,,,,,,,,,0l422012062500001609,2012-02-20,2012-09-08,,中文,,,,,5
B00156DX7M,豪尚豪牛排馆(上海直营店),豪尚豪牛排馆,,上海直营店,HaoShangHao NiuPaiGuan (ShangHai ZhiYingDian),,,,050201,0,0.00-0.70,100000000,0,121.420062,31.016094,310112,石屏路335号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,335,石屏路,7694,,235232,,,,,,,,www.hshls.com,,,,,0l422012062400000577,2012-02-20,2012-09-08,,中文,,,,,5
B00156DYA3,公共厕所,,,,GongGong CeSuo,,,,200300,1203,0.00-0.14,100000000,7510000,121.475443,31.024382,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239694,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B001556WL0,福建沙县特色小吃(闵行区农业技术推广站西南),福建沙县特色小吃,,闵行区农业技术推广站西南,FuJian ShaXian TeSe XiaoChi (MinHangQu NongYe JiShu TuiGuangZhan XiNan),,,,050100,5002,0.00-0.70,100000000,521000,121.409124,31.043658,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238095,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00156D40O,华银坊,,,,HuaYinFang,,,,120302,3000,0.30-0.62,100000000,0,121.392739,31.025618,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234501,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00155F64J,兴隆商场,,,,XingLong ShangChang,,,,060102,1400,0.14-0.70,100000000,0,121.467518,31.043882,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237987,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001557U02,水木年华理容院,,,,ShuiMu NianHua LiRongYuan,,,,071100,0,0.00-0.28,100000000,0,121.471446,31.043092,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236480,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155E27Y,斌斌发屋,,,,BinBin FaWu,,,,071100,0,0.00-0.28,100000000,0,121.464607,31.041929,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156DFYO,永伟电器商行,,,,YongWei DianQi ShangHang,,,,060301,700,0.07-0.70,100000000,0,121.471434,31.043095,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238303,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155AGSD,兰州一品香牛肉面,,,,LanZhou YiPinXiang NiuRouMian,,,,050100,0,0.00-0.70,100000000,0,121.410894,31.044540,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236299,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QPQZ,饺子人家,,,,JiaoZi RenJia,,,,050118,0,0.00-0.70,100000000,0,121.428895,31.016381,310112,东川路897-19,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,897-19,东川路,1617,,234678,,,,,,,,,,,,,0l312011100400000966,2012-02-20,2012-09-09,,中文,,,,,1
B00155CI2Z,闵林贸易经营部,,,,MinLin MaoYi JingYingBu,,,,060000,2181,0.00-0.70,100000000,310,121.407303,31.039531,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238230,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOVG,上海昭宝机电工业发展公司,,,,ShangHai ZhaoBao JiDian GongYe FaZhan GongSi,,,,170204,0,0.00-0.32,100000000,0,121.407642,31.021580,310112,金平路815,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,815,金平路,4618,,239090,,,,,,,,,,,,,0l422012062500001646,2012-02-20,2012-09-09,,中文,,,,,1
B00155DGRU,上海新安针织服装厂,,,,ShangHai XinAn ZhenZhi FuZhuangChang,,,,170300,3250,0.32-0.65,100000000,0,121.420126,31.020879,310112,沪闵路1273、1277号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,沪闵路,3613,,239019,,,,,,,,,,,,,0l422012062700000059,2012-02-20,2012-09-15,,中文,,,,,5
B001502F86,北桥市场,,,,BeiQiao ShiChang,,,,060000,4093,0.00-0.70,100000000,47700,121.410338,31.041613,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235804,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,
B00155DK03,中国移动(金塔二村西南),中国移动,,金塔二村西南,ZhongGuo YiDong (JinTa ErCun XiNan),,,,060305,7000,0.07-0.70,100000000,100000000,121.408313,31.039932,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238232,,,,,,,,,,,,,,2012-02-20,2012-09-17,,中文,,,,,1
B00155DKVH,闵行昶庚商店,,,,MinHang ChangGeng ShangDian,,,,060200,667,0.00-0.56,100000000,8,121.410073,31.040261,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238238,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00154YK9C,宸鼎纺织工业(上海)有限公司,,,,ChenDing FangZhi GongYe (ShangHai) YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.426742,31.029089,310112,剑川路894,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,894,剑川路,4258,,237783,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00156DXPP,春荣国医馆,,,,ChunRongGuo YiGuan,,,,090000,2534,0.00-0.70,100000000,787,121.419160,31.018319,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235224,,021-54709606;021-54738707,,,,,,,,,,,0l422012062400000524,2012-02-20,2012-09-08,,中文,,,,,5
B001556WKY,福建沙县小吃(银春路),福建沙县小吃,,银春路,FuJian ShaXian XiaoChi (YinChun Lu),,,,050100,5275,0.00-0.70,100000000,1070000,121.390854,31.025826,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234496,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156DGTI,永名房产(龙吴路),永名房产,,龙吴路,YongMing FangChan (LongWu Lu),,,,071600,0,0.00-0.28,100000000,0,121.467698,31.043188,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235704,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155N7RE,五星村村委会,,,,WuXingCun CunWeiHui,,,,130106,5250,0.52-0.75,100000000,0,121.419936,31.020079,310112,沪闵路1247,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1247,沪闵路,3613,,239019,,,,,,,,,,,,,0l302011101000000111,2012-02-20,2012-09-11,,中文,,,,,5
B001556UW4,上海都市绿色工程有限公司(华宁路),上海都市绿色工程有限公司,,华宁路,ShangHai DuShi LvSe GongCheng YouXianGongSi (HuaNing Lu),,,,170200,0,0.00-0.32,100000000,0,121.391171,31.019499,310112,华宁路1300号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1300,华宁路,3719,,239547,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155895M,优必胜(上海)轴承有限公司(灯辉路),,,,YouBiSheng (ShangHai) ZhouCheng YouXianGongSi (DengHui Lu ),,,,170200,0,0.00-0.32,100000000,0,121.408598,31.028678,310112,灯辉路1128号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1128,灯辉路,1533,,234472,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155IW4H,枫桦景苑(北区东南门),枫桦景苑,,北区东南门,FengHua JingYuan (BeiQu DongNanMen),,,,120302,3000,0.30-0.62,100000000,0,121.462463,31.042786,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238314,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QUJ5,上虹大药房(剑川店),上虹大药房,,剑川店,ShangHong DaYaoFang (JianChuan Dian),,,,090601,2086,0.00-0.35,100000000,58900,121.470043,31.042402,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236057,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B001556WMV,福建沙县小吃(永平路),福建沙县小吃,,永平路,FuJian ShaXian XiaoChi (YongPing Lu),,,,050100,5275,0.00-0.70,100000000,1070000,121.431292,31.016404,310112,永平路227,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,227,永平路,10595,,234695,,,,,,,,,,,,,0l422012062800000420,2012-02-20,2012-09-11,,中文,,,,,1
B00155QPIY,晓雯音乐学校(金平路),晓雯音乐学校,,金平路,XiaoWen YinYue XueXiao (JinPing Lu),,,,141400,2185,0.00-0.35,100000000,98700,121.409242,31.016069,310112,金平路520,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,520,金平路,4618,,235245,,021-34092697,,,,,,,,,,,0l422012062500001409,2012-02-20,2012-09-09,,中文,,,,,1
B00155QP5F,四清饮食店,,,,SiQing YinShiDian,,,,050800,584,0.00-0.49,100000000,8,121.421380,31.032458,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238801,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QVJ7,小天使幼儿园,,,,XiaoTianShi YouErYuan,,,,141204,4200,0.42-0.70,100000000,0,121.476315,31.038012,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235017,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00155Q441,银春小区,,,,YinChun XiaoQu,,,,120302,3000,0.30-0.62,100000000,0,121.413040,31.025112,310112,灯辉路501弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,501,灯辉路,1533,,235206,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155L1ZR,中国电信,,,,ZhongGuo DianXin,,,,070601,5441,0.28-0.55,100000000,67800000,121.452913,31.022679,310112,东川路555号3号楼1层,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,555号3,东川路,1617,,237653,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00156DY5A,清悠浴场,,,,QingYou YuChang,,,,071400,0,0.00-0.28,100000000,0,121.474122,31.044519,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235715,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00155QO8G,宝华海恩斯压缩机(上海)有限公司,,,,BaoHua HaiEnSi YaSuoJi (ShangHai) YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.428112,31.029540,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237783,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00155ELOP,快修天下手机,,,,KuaiXiu TianXia ShouJi,,,,071200,0,0.00-0.28,100000000,0,121.463520,31.044391,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237828,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QV4W,从头做起发行工作室,,,,CongTou ZuoQi FaXing GongZuoShi,,,,071100,0,0.00-0.28,100000000,0,121.468338,31.042681,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237981,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QRAO,POLO VILLAE(龙吴路),POLO VILLAE,,龙吴路,POLO VILLAE (LongWu Lu),,,,061101,0,0.00-0.35,100000000,0,121.467498,31.043976,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237987,,,,,,,,,,,,,,2012-02-20,2012-09-15,,中文,,,,,1
B00154TSRC,上海安润塑料制品有限公司,,,,ShangHai AnRun SuLiao ZhiPin YouXianGongSi,,,,170205,0,0.00-0.32,100000000,0,121.410744,31.028991,310112,灯辉路1129号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1129,灯辉路,1533,,234468,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
